手機螢幕溫度(最大),手機背蓋溫度(平均),平均APP運作指標/小時,手機電池電量,內容容量比率,Underclocking
71.5952381,52.42,1981,80.23088023,0.839449239,0
44.61904762,31.20895386,645.299918,71.56397175,1,0
63.92857143,53.32,1213,94.55860379,0.953219737,1
59.54761905,44.52,138.1,64.80880231,0.994060429,0
70,52.57333333,1178,53.98629149,0.999592003,0
17.38095238,21.1085345,77.62527211,56.50674284,0.529835284,0
55.52380952,68.26666667,2490,89.84487734,0.841677754,0
46.83333333,65.06666667,480.4,75.84776335,0.974809048,0
16.9047619,16.57833354,148.757734,55.88948537,0.613427401,1
57.16666667,54.32666667,1069,92.08152958,0.835615068,1
39.19047619,42.22661845,1444.878239,66.57737644,0.941665709,0
41.26190476,31.75886027,352.8027679,67.61176939,0.00229764,1
41.64285714,75.26666667,28.32,85.72614093,0.960781634,1
51.16666667,63.55333333,328.4,91.9011544,0.715515961,1
53.0952381,56.58666667,27.1,95.74450725,0.988931542,0
31.88095238,52.00666667,246.1,77.39700734,0.979035575,0
31.69047619,54.12666667,154.3,52.75974026,0.925722649,1
31.38095238,47.42,173.7,73.93578644,0.710066983,0
51.02380952,41.24666667,665.5,95.70707071,0.701329576,1
63.83333333,43.21333333,231,94.40836941,0.927301617,0
64.52380952,48.45333333,1733,88.84413263,0.962154856,1
10.61904762,3.011027654,87.1536265,81.24956791,0.694087404,0
34.45238095,55.78,20.59,77.4166425,0.98953048,0
51.85714286,63.14,198,60.17316017,0.973671734,0
35.11904762,58.98666667,343.2,72.92568543,0.902266694,1
65.57142857,66.5,640.5,59.27128427,0.95766129,0
67.52380952,55.73333333,934.4,56.83621934,0.984683099,1
49.5952381,59.07333333,342.3,60.13708514,0.868002166,0
30.97619048,42.79232279,230.6286774,68.88048368,0.787067235,1
52.30952381,44.82666667,595.2,59.99278499,1,0
47.88095238,58.48,482.7,52.84992785,0.987247559,0
60.73809524,52.08,2456,90.2958153,0.898338447,0
17.19047619,30.47568766,237.3600099,83.73974628,0.98272739,0
27.83333333,34.13929749,370.7291489,57.74448617,0.943898141,0
16.95238095,35.81363678,198.0682227,83.71183061,1,0
23.83333333,47.82212321,71.57732534,65.94673506,0.656998514,1
60.66666667,58.26,1459,94.33621934,0.834937684,1
69.97619048,44.77333333,1680,80.91630592,0.81474356,0
53.21428571,49.7,465.3,62.60822511,1,0
42.5,29.90605927,974.9926296,65.6841787,0.954119861,0
56.83333333,48.50666667,455.1,63.13131313,0.989767744,1
48.14285714,79.06666667,208.7,52.94011544,0.968507848,0
48.42857143,68.26666667,415.5,58.62193362,0.738174844,1
51.5952381,64.87333333,164.1,91.66666667,0.983050847,1
35.73809524,37.01652018,740.4716005,67.93055458,1,0
40.14285714,54.92666667,300.7,85.3100399,0.985950463,0
41.16666667,45.93384806,365.2768807,65.97271719,0.893301189,0
35.47619048,61.91333333,360.2,54.43722944,0.53798127,1
51.11904762,54.77333333,3462,58.63997114,1,0
64.73809524,47.18666667,809.5,84.09090909,0.743461573,1
60.85714286,70.53333333,652.5,58.73015873,0.983915821,0
36.21428571,21.63552094,452.6810063,76.37370685,1,0
49.38095238,58.77333333,111.5,96.23015873,0.742260554,1
61.19047619,46.07333333,690.1,92.85714286,0.873500573,0
61.47619048,48.61333333,553.1,91.48629149,0.892060765,0
27.54761905,44.77456156,29.5034229,69.38989538,0.918397427,1
32.5,44.36206055,269.204765,71.46938202,0.897537947,0
18.9047619,30.37975565,143.4395322,83.87231818,0.990076732,0
19.95238095,25.05444082,232.7387119,68.95287074,0.731436789,0
72.73809524,53.28666667,663.3,82.52164502,0.673888113,0
41.9047619,37.15070343,1145.252048,71.55003027,0.999572571,0
57.07142857,54.06666667,50.04,98.61111111,0.957180775,1
52.07142857,57.14,372.3,92.82600177,0.901485936,1
24.88095238,49.39202881,287.4447855,69.22518,0.76212585,0
44.0952381,65.73333333,167.2,78.37301587,0.542398759,1
43.71428571,60.58,164,54.23881674,0.836156112,0
61.11904762,34.94,3265,85.35353535,0.913606911,0
60.92857143,54.50666667,3221,88.41991342,0.938116881,0
52.47619048,61.11333333,156.6,91.78545761,0.97518742,1
16.5,35.83246358,199.3391945,99.37428023,0.379384071,1
41.83333333,51.54,200.9,79.14862915,0.656012961,0
33.57142857,60.82,475.1,53.39105339,0.975113612,1
21.42857143,32.66126251,36.78632291,65.4384778,0.834758627,0
36.71428571,53.94666667,761.3,53.06637807,0.997652426,1
56.64285714,53.95333333,221.5,59.93867244,0.929731119,1
47.4047619,66.32666667,197.9,83.33914374,0.992755226,0
65.33333333,69.4,354.1,59.88455988,0.906402762,0
63.95238095,64.05333333,1311,61.76046176,0.551718822,0
28.71428571,60.9,257.4,77.90518431,0.663361153,1
51.69047619,45.35333333,1128,94.95247072,0.999513808,0
36.71428571,36.661527,836.2393028,76.80986618,0.708812594,1
62.02380952,36.02,448.6,61.67027417,0.884668403,0
52.28571429,53.30666667,326.4,62.19336219,0.99154327,0
61.47619048,43.78666667,475.1,85.8044733,0.97469735,0
60.85714286,41.38666667,1177,90.57115091,0.999970723,0
28.64285714,58.84,466.4,78.16576666,0.999512772,0
57.26190476,54.38666667,2553,90.36796537,0.848520735,0
32.16666667,62.83333333,381,77.89583676,0.750006441,0
45.71428571,51.47333333,3587,74.33261183,0.803015372,0
30.4047619,43.63087972,528.2145608,56.26898752,0.974050701,1
71.33333333,50.74666667,1835,83.73015873,0.947929871,1
59.28571429,61.52,153.5,91.19141672,0.936716034,1
56.14285714,45.78666667,189.3,91.19539206,0.971962617,1
46.80952381,82.06666667,200.3,51.24458874,0.718343297,0
37.28571429,52.67333333,395.4,81.34586882,0.885416327,1
43.11904762,76.53333333,260.3,75.66738817,0.965596711,0
19.52380952,31.93204753,162.815763,63.20104976,0.727917612,0
35.54761905,55.48,808.8,77.25997354,0.983958292,0
12.21428571,20.82402675,224.5167383,83.3778983,0.600719631,0
64.26190476,57.34666667,1836,86.25541126,0.954623709,0
35,37.95071157,263.0856614,66.89608889,0.921517909,1
36.04761905,36.94115702,274.7711756,66.19625958,0.927998424,0
36.92857143,46.94688416,1173.557421,77.12298894,0.996869683,1
26.57142857,59.56,209.5,74.58513709,0.504209398,0
63.95238095,69.13333333,657.7,59.84848485,0.998105163,0
31.64285714,60.40666667,210.7,52.88600289,0.988795518,0
49.33333333,68.4,279.3,61.99494949,0.799583415,1
23.73809524,43.08009339,371.782613,81.25699407,0.598765671,1
61.52380952,59.90666667,1039,94.58874459,0.886326494,1
57.80952381,58.94666667,369.2,89.98917749,0.923901764,0
69.5,48.36666667,2200,56.33116883,1,0
59.16666667,53.2,548.5,91.25180375,0.982425148,0
39.30952381,19.2079862,1041.775194,66.60570061,0.994955361,0
38.47619048,48.31663513,985.2432338,70.46514111,1,0
29.92857143,73.2,57.5,54.49134199,0.71983849,0
62.85714286,48.02,1165,63.11327561,0.999504026,1
56.0952381,65,383.8,90.65656566,0.860163221,1
39.54761905,45.48743693,1387.987141,70.98850925,1,0
17.35714286,16.25540415,296.8793636,62.71716539,0.813997447,1
51.30952381,63.76,301.2,95.2191286,0.847087379,1
42.04761905,43.52590942,270.9403935,71.04553755,1,0
72.28571429,50.78666667,1768,91.61081894,0.942352098,1
46.80952381,60.56,453.2,85.40535922,0.87178234,1
28.85714286,41.47122447,72.06042493,67.05216614,0.280931413,1
56.5,57.42,420.3,92.65818715,0.979123644,1
71.85714286,56.18,335.8,85.30606909,0.956370991,1
35.35714286,65.01333333,226.8,74.78354978,0.744939271,1
66.14285714,62.63333333,998.2,59.43362193,0.903952902,0
61.83333333,55.26,2181,90.36796537,0.895271142,0
18,42.3245519,274.2303634,82.62689437,0.884560406,0
41.45238095,66.57333333,183.2,52.48917749,0.882913749,0
28.80952381,62.26,484.1,77.67351047,0.99530319,0
33.5952381,97.33333333,65.94,76.1002886,0.524372291,1
20.02380952,17.29484049,213.9697884,65.2652382,0.825126289,0
49,55.02666667,108.7,96.12193362,0.807596134,0
32.26190476,49.52,277.9,52.18253968,0.963260295,1
57.45238095,74.86666667,1158,91.14357864,0.571581339,1
49.21428571,60.72,537.7,94.26406926,0.596860794,1
51.69047619,45.35333333,1128,94.91341991,0.799688861,0
68.54761905,72.86666667,726.9,84.65400015,0.878069517,0
18.16666667,37.79797872,113.7334302,83.75448149,0.991192954,0
15.95238095,24.63946279,186.3803342,81.94406515,0.788874745,0
63.04761905,59.66666667,217.8,92.60355951,0.954933053,1
30.38095238,38.54756927,166.1524757,65.21415853,0.946717222,1
30.28571429,70.6,366.5,53.22871573,0.787204045,0
72.88095238,52.60666667,175.5,84.37950938,0.938611412,1
61.57142857,62.88666667,826,90.44011544,0.905100464,1
59.0952381,62.08666667,946.2,91.66666667,0.97735792,1
32.5,44.36206055,269.204765,65.16710444,0.927025971,0
24.88095238,49.39202881,287.4447855,65.76685869,0.997935959,0
71.5952381,52.42,1981,82.16045256,0.982915659,0
33.83333333,54.00666667,430.8,76.31673882,0.576893853,1
40.69047619,66.86666667,293.8,84.5886828,0.927321579,1
22.02380952,50.53199768,527.8054848,83.20061625,1,0
36.28571429,39.02355194,584.8702398,63.01936017,0.770708323,1
51.83333333,59.92666667,374.3,92.12071771,0.868822085,1
47.30952381,75.53333333,346.7,84.00762869,0.749214982,0
64.52380952,38.37333333,1181,89.64505435,0.99315738,0
36.4047619,60.62,420.3,53.53535354,0.972744617,0
77.35714286,53.05333333,1347,84.55268222,0.981736405,0
45.85714286,55.28,219.5,79.58152958,0.857418112,0
21.66666667,25.38030752,282.403183,65.80712888,0.806726998,0
35.45238095,47.13565572,428.8328962,67.04159199,0.923908532,0
26.57142857,59.56,209.5,53.28282828,0.940625299,0
64.80952381,57.36,1378,59.65007215,0.999841276,0
30.83333333,42.33472188,199.42022,64.44587716,0.83733488,1
48.38095238,43.11333333,4371,82.57575758,0.807788327,1
59.78571429,72.93333333,368.9,62.13924964,0.759168473,1
76.52380952,49.80666667,1078,83.26850377,0.928019617,1
67.97619048,47.64,203,54.90620491,0.943487156,0
56.26190476,58.94,807.7,92.58658009,0.904183408,0
59.85714286,60.12,2565,59.25324675,0.999712051,0
22.69047619,47.86572266,105.3132337,68.31653044,0.490368992,1
33,33.95303853,485.6999974,58.90081481,0.93122977,1
29.26190476,34.71333333,643.2,72.33044733,0.563032184,0
60.38095238,44.99333333,272.2,60.64213564,0.99882357,1
22.19047619,54.32666667,133.3,74.49494949,0.202486215,0
40.35714286,52.00666667,643.7,77.18253968,0.765154073,1
54.95238095,69.53333333,147.7,93.2510916,0.676880723,1
53.71428571,50.98666667,358.6,95.71622748,0.999754344,1
63.57142857,51.45333333,505.8,91.26984127,0.893091224,0
62.02380952,36.02,448.6,94.93145743,0.883838714,0
60.73809524,60.39333333,2593,91.60043187,0.967679991,1
40.19047619,56.79080709,861.5202624,66.95988167,0.983919263,0
51.52380952,47.89333333,709.1,90.18759019,0.966056615,0
11.35714286,26.60545858,209.2562119,89.0950784,0.889712155,0
47.78571429,61.28,850.5,50.37878788,0.961144541,0
67.5,53.14666667,2736,58.98268398,0.971744606,0
39.88095238,67.99891663,1242.229082,79.86954669,0.98559767,1
22.02380952,43.88507589,102.0498766,97.56094412,0.270747751,1
30.85714286,47.54763794,447.9792657,72.57110808,0.943194211,1
47.57142857,59.28,734.9,51.44300144,0.999063169,0
28.5952381,69.4,121.6,54.43722944,0.815704343,0
57.80952381,58.94666667,369.2,59.14502165,0.998258311,0
53.21428571,45.98666667,68.4,62.77056277,0.990757766,0
56.26190476,69.66666667,550,93.03177165,0.624885636,1
56.5,57.42,420.3,60.11904762,0.993541847,0
67.71428571,47.77333333,543.6,59.41558442,1,1
55.52380952,68.26666667,2490,91.43343184,0.994343026,0
56.16666667,54.16,424.6,63.02308802,0.992081279,1
45.61904762,44.0599467,983.8012791,71.48896932,1,0
79.21428571,44.16,855.4,81.39861618,0.981155851,1
51.0952381,61.54,574.5,91.72930664,0.818066851,1
12.07142857,17.20232137,185.0099333,82.0605006,0.764637422,0
39.33333333,37.52384694,1531.333088,70.84980227,1,0
25.92857143,46.69186401,257.5111837,57.22176748,0.792223454,1
40.04761905,45.1381429,1072.718223,66.48729659,0.989388585,0
12.19047619,19.22634125,161.497795,91.59609044,0.509817958,1
57.42857143,48.49333333,219,63.51010101,0.976962916,0
34.78571429,51.81333333,372.1,75.12626263,0.605231042,0
31.92857143,51.68,1185,74.15223665,0.688103659,0
50.02380952,61.00666667,814.4,91.37806638,0.902029427,0
48.26190476,59.70666667,339.9,84.1991342,0.846114505,1
63.23809524,52.26,1168,96.75324675,0.886542629,1
58.73809524,56.47333333,227,91.34199134,0.920803876,0
30.97619048,42.79232279,230.6286774,71.2058358,0.517496109,1
36.07142857,61.44,599.1,50.97402597,0.992384858,0
47.78571429,61.28,850.5,82.90396652,0.942036105,1
60.38095238,61.29333333,1221,59.68614719,0.98486192,1
54.45238095,52.88666667,2135,58.69408369,0.984364566,1
49.78571429,62.54666667,496.2,93.97546898,0.786062632,1
11.26190476,33.97279358,99.34579723,81.36427091,0.666789464,1
60.16666667,46.99333333,213.6,96.99209662,0.998890259,0
57.35714286,65.84666667,996.5,92.17171717,0.599795538,1
57.26190476,58.42666667,356.1,63.65440115,0.995511351,0
37.64285714,57.46666667,254.3,81.36470932,0.876673743,0
58.73809524,56.47333333,227,59.9025974,0.937251738,0
39.19047619,77.66666667,163.8,83.22907651,0.917702143,1
61.78571429,68.66666667,248,92.07358461,0.944413158,0
48.5,36.67546844,1653.018879,67.95127778,0.969069004,0
68.04761905,59.38,5.568486327,85.35106471,0.950657253,0
45.28571429,64.5,127.1,84.00383948,0.900494617,0
56.85714286,38.50666667,1191,61.34559885,0.999694866,0
51.5952381,64.87333333,164.1,60.11904762,0.776397221,0
45.73809524,56.20666667,240.3,85.72152675,0.999620889,0
41.33333333,49.01777649,168.1945376,81.19693149,0.005934556,1
35.14285714,48.75549316,380.378693,67.40326333,0.887404265,1
65.35714286,71.4,1148,86.68831169,0.990093065,0
55.80952381,56.00666667,305.4,62.8968254,0.998828468,0
28.73809524,68.33333333,29.63,73.75541126,0.503177893,0
37.66666667,60.7,862.4,50.81168831,1,1
44.45238095,38.06805674,1007.418932,71.6628511,1,0
26.11904762,59.56,137.2,78.54869899,0.931102362,0
46.11904762,41.59306081,1756.231692,67.88714681,0.889255941,1
57.30952381,58.61333333,264.8,98.16017316,0.940517421,1
52.16666667,58.14666667,529.2,60.26334776,0.943767527,0
28.11904762,56.43767802,147.5644703,55.28068041,0.948582232,0
49.47619048,59.08666667,575.8,91.65331624,0.965790057,1
10.73809524,31.59331767,220.668109,81.32806567,0.946209919,0
21.07142857,43.19051615,86.04853966,57.5217147,0.36460197,1
47,32.24666667,41.88,76.40382828,0.857142857,0
50.45238095,56.48666667,785.6,59.28932179,0.994243851,1
35.73809524,37.01652018,740.4716005,61.99682807,0.742810369,1
49.07142857,58.94666667,406.9,59.18109668,0.956112853,1
23.83333333,47.82212321,71.57732534,69.36681953,0.543072283,1
49.35714286,71,181.6,94.73304473,0.490120535,1
58.21428571,65.74666667,424,60.1010101,0.950670163,0
51.11904762,54.77333333,3462,91.14784445,1,0
23.07142857,52.64666667,76.15,77.65790718,0.633736603,0
29.76190476,67.2,74.46,78.07800197,0.75659499,1
51.26190476,63.44666667,847.2,90.62049062,0.977066602,1
56.47619048,55.00666667,465.7,60.13708514,0.987373559,1
40.19047619,56.79080709,861.5202624,66.450832,0.996525109,0
36.23809524,52.73333333,752.7,50.66738817,1,0
77.80952381,58.52666667,754.7,86.16522367,0.973189868,0
44.30952381,71.2,312.7,84.59619171,0.843517969,1
59.35714286,75.86666667,1088,92.10295297,0.918308337,0
42.21428571,52.76296997,295.3555554,71.42853157,1,0
40.14285714,44.73012797,1218.258411,81.06556186,0.963147759,1
58.23809524,52.17333333,323.4,98.68326118,0.811540668,1
47.9047619,51.28666667,1012,52.57936508,0.999193212,0
64.04761905,52.18,66.58,60.66017316,0.993440969,0
49.4047619,52.12,423.9,92.60557297,0.899697326,1
50.35714286,67.66666667,279.4,60.31746032,0.678345324,0
58.76190476,50.18666667,179.3,59.9025974,0.959379329,1
79.38095238,70.2,353.7,84.59935391,0.858717054,1
28.14285714,52.37508647,1268.10141,72.7168172,0.602238357,1
71.11904762,51.33333333,2433,55.37518038,0.999566123,0
74.69047619,36.74,444.7,82.11692169,0.98928112,1
51.95238095,65.76,352,91.32395382,0.710324109,0
47.30952381,75.53333333,346.7,51.26262626,0.894273413,0
50.64285714,52.45774841,1440.71069,71.44902118,1,0
46.80952381,60.56,453.2,78.28282828,0.678966405,1
18.78571429,34.53218079,109.8050778,69.63615725,0.707819104,0
26.45238095,54.82007853,134.0370873,65.55322305,1,0
59,56.28666667,511.9,59.50577201,0.999966161,1
78.16666667,59.29333333,6.387957614,56.27705628,0.924138813,1
21.66666667,25.38030752,282.403183,57.80408929,0.688223064,0
58.11904762,62.55333333,180.2,63.38383838,0.788226667,0
45.61904762,44.0599467,983.8012791,81.79127089,1,1
36.23809524,52.73333333,752.7,79.11088449,1,0
54.71428571,65.82,672.6,60.37157287,0.964587325,0
45.64285714,55.52666667,305.7,53.06637807,0.569667825,0
24.21428571,46.70142619,211.9862764,69.573352,0.55981195,1
71.57142857,55.92,487.5,56.92640693,0.971292583,0
63.97619048,44.5,699.7,58.94660895,0.990210088,1
48.66666667,63.68,317.7,88.88888889,0.66889098,1
32.66666667,52.74665324,484.1333806,65.25119461,0.897307859,1
49.35714286,51.21333333,318.8,91.48532457,0.971718716,1
41.95238095,45.09333333,715.6,52.34487734,1,1
43.42857143,61.06,377,76.89393939,0.923249784,1
35.45238095,47.13565572,428.8328962,75.02020105,0.790261388,1
41.64285714,60.07333333,338,52.52525253,0.951225987,0
50.95238095,57.4,963.8,90.44011544,0.955254596,0
37.02380952,69.90575663,994.0384408,63.46482017,0.861554205,0
59.88095238,49.88,407.8,92.25880899,0.979603074,0
17.57142857,20.68836975,117.9024442,63.28407068,0.548802793,1
43.69047619,59.06,519.5,78.67965368,0.511751361,1
40.30952381,51.59103394,1441.533903,81.10152896,0.9900226,1
69.97619048,44.77333333,1680,82.66325783,0.999926525,0
49.85714286,52.98666667,2873,89.41197691,0.790367161,0
22.9047619,15.9242363,407.263972,65.97041602,0.59636265,0
63.97619048,44.5,699.7,89.7005772,0.989239152,0
25.5952381,47.30638631,257.5901749,68.58824542,0.754077196,1
24.07142857,33.95793406,1186.386144,67.14098321,0.746168673,0
22.69047619,47.86572266,105.3132337,58.1240629,0.457442373,1
16.64285714,6.74048233,114.3231577,55.34125554,0.772498906,1
48.11904762,49.53328959,1511.82926,71.57773175,1,0
54.30952381,62.23333333,511.7,60.73232323,0.81027382,0
39.19047619,77.66666667,163.8,51.11832612,0.677291554,1
31.66666667,42.57893117,155.2375832,58.23028323,0.562870145,1
40.19047619,61.52,394.9,51.93001443,0.947097079,1
49.07142857,49.03873698,1363.412968,81.75591818,0.999242008,0
61.47619048,78.6,312.5,59.55988456,0.892059154,0
65.57142857,66.5,640.5,91.50977278,0.962624069,0
15.76190476,34.95757039,97.19094739,82.46452633,0.595247209,0
48.57142857,60.42915853,1762.900098,81.76813179,1,0
59.11904762,69.33333333,651.2,91.59451659,0.96447935,1
58.9047619,74.33333333,344.2,91.55844156,0.984018551,0
33.26190476,53.45333333,1103,73.97186147,0.618016264,0
41.14285714,75.73333333,121.6,77.12842713,0.778915754,1
10.4047619,30.38001505,110.9462126,83.61768651,0.655031919,0
30.28571429,57.91917419,295.2030504,64.90779652,0.969885277,1
60.38095238,72.6,1331,94.08369408,0.859550309,1
46.04761905,65.78,289.7,51.01010101,0.920732922,0
22.45238095,46.38106791,146.7107949,82.82560653,0.520197451,1
48.42857143,31.11579386,719.4092786,71.34701091,1,0
25,53.39827983,118.5438661,68.54410444,0.68922025,1
